run_id,iteration,warmup,adapter,elapsed_s,device_count,resource_count,resources_read,read_error_count,metrics_count,mapped_metric_count,unmapped_metric_count,alarms_count,active_alarms_count,snapshot_build_ms,list_resources_ms,read_resources_ms,read_health_ms,total_ms,health_status,health_mode,tools_exported,write_operations_allowed
spo2-drop-v07-run1-20260521T174701_564969Z,82,False,simulated,102.0,1,8,8,0,3,3,0,2,1,2.2696999949403107,0.01650000922381878,1.9127999839838594,0.3208999987691641,4.519899986917153,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,83,False,simulated,103.0,1,8,8,0,3,3,0,2,1,2.582000015536323,0.02379997749812901,2.0204000174999237,0.27749998844228685,4.903699998976663,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,84,False,simulated,104.0,1,8,8,0,3,3,0,2,1,2.5228999729733914,0.0171000137925148,1.8840999982785434,0.298400002066046,4.722499987110496,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,85,False,simulated,105.0,1,8,8,0,3,3,0,2,1,2.812999999150634,0.019700004486367106,1.943600014783442,0.2060999977402389,4.982400016160682,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,86,False,simulated,106.0,1,8,8,0,3,3,0,2,1,2.2031000116840005,0.01889999839477241,2.2353999956976622,0.3063000040128827,4.763700009789318,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,87,False,simulated,107.0,1,8,8,0,3,3,0,2,1,2.4381999974139035,0.01889999839477241,2.2225000138860196,0.2500999835319817,4.929699993226677,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,88,False,simulated,108.0,1,8,8,0,3,3,0,2,1,2.2775999968871474,0.01819999306462705,2.5514000153634697,0.26069997693412006,5.107899982249364,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,89,False,simulated,109.0,1,8,8,0,3,3,0,2,1,2.4809000024106354,0.01789999078027904,2.226300013717264,0.23780000628903508,4.962900013197213,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,90,False,simulated,110.0,1,8,8,0,3,3,0,2,1,2.3176000104285777,0.01930000144056976,2.062999992631376,0.3113000129815191,4.711200017482042,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,91,False,simulated,111.0,1,8,8,0,3,3,0,2,1,2.4944999895524234,0.017999991541728377,2.355200005695224,0.23549998877570033,5.103199975565076,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,92,False,simulated,112.0,1,8,8,0,3,3,0,2,1,2.244699979200959,0.0171000137925148,2.148500003386289,0.22449999232776463,4.6347999887075275,ok,read-only,False,False
